date;MAIN: Hydrogen (ppm);MAIN: Methane (ppm);MAIN: Acetylene (ppm);MAIN: Ethylene (ppm);MAIN: Ethane (ppm);MAIN: Carbon Monoxide (ppm);MAIN: Carbon Dioxide (ppm)
2014-12-08 08:00:00;16,9;7,7;0,1;3,1;25,3;392,4;1755
2014-12-09 08:00:00;17,8;7,6;0;2,4;25;416,9;1844
2014-12-10 08:00:00;18,5;8,7;0,7;3;21,6;441,1;1936
2014-12-11 15:00:00;18,1;8,8;0,4;2,7;22,2;454,5;1923
2014-12-12 15:00:00;17,7;10,3;0,3;2,1;18,6;463,1;1912
2014-12-13 15:00:00;17,8;9,3;0,2;2,6;20,7;462,8;1909
2014-12-14 15:00:00;18,1;10,2;0,2;2,5;20,1;467,5;1916
2014-12-15 15:00:00;17,8;8,7;0,3;3,1;22,4;462,2;1908
2014-12-16 15:00:00;17,8;10,4;0,3;2,5;17,8;464,2;1908
2014-12-17 15:00:00;18,2;9,2;0,3;2,1;21;470,4;1925
2014-12-18 15:00:00;18;11;0,1;2;17,5;462,3;1906
2014-12-19 15:00:00;18;9;0,6;2,1;22,6;470,4;1924
2014-12-20 15:00:00;17,9;8,4;0,5;2,9;25,4;469,1;1920
2014-12-21 15:00:00;18;11,7;0;2,4;15,8;468;1918
2014-12-22 15:00:00;18,2;9,9;0,1;2,3;19,8;471;1930
2014-12-23 15:00:00;18,3;8,2;0,4;2,6;23,8;475,3;1942
2014-12-24 15:00:00;17,7;7,8;0,3;2,5;21,5;467,3;1924
2014-12-25 15:00:00;17,6;9;0,4;2,1;22,4;464,8;1914
2014-12-26 15:00:00;17,3;10,1;0,6;2,6;18,7;463,1;1911
2014-12-27 15:00:00;16,8;8,7;0,4;3;22,2;452,7;1886
2014-12-28 15:00:00;17,5;8,3;0,4;1,9;21;466,5;1908
2014-12-29 15:00:00;17,9;10;0,3;2,7;18,8;474,3;1928
2014-12-30 15:00:00;17,7;9,9;0,3;2,4;20,6;467,5;1913
2014-12-31 15:00:00;17,9;8,5;0,2;1,1;21,5;470,1;1911
2015-01-01 15:00:00;17,9;10,2;0;0,4;19,9;470,5;1926
2015-01-02 15:00:00;16,9;9,1;0,4;1;20,4;472,6;1900
2015-01-03 15:00:00;16,7;8,9;0,4;2,6;21,5;479,3;1958
2015-01-04 16:00:00;17,2;9,5;0,7;2,9;18,8;496,1;2007
2015-01-05 16:00:00;16,7;9;0,5;1,1;21,4;492,3;1935
2015-01-06 21:00:00;16,1;8,6;0,3;1,5;18,6;494,4;2006
2015-01-07 21:00:00;16,1;10,9;0,3;2,3;17,3;500,3;2065
